log,Model,Examination,Techniques,Test started,Test fail,Test fin,duration(ms),Initial,Tautology,ITS,BMC,Induction,PINS,PINSPOR,version
log339658029.txt,CSRepetitions-PT-02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,4829,0,0,0,0,0,0,0,201802092155
log339658029.txt,CSRepetitions-PT-02,LTLFireability,-ltsminpath -its -smt ,18,0,18,4983,0,0,0,0,0,0,0,201802092155
log339658029.txt,CSRepetitions-PT-02,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4607,0,0,0,0,0,0,0,201802092155
log339658029.txt,CSRepetitions-PT-02,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,4199,0,0,0,0,0,0,0,201802092155
log339658029.txt,CSRepetitions-PT-02,ReachabilityFireability,-ltsminpath -its -smt ,22,0,22,5252,0,0,0,0,0,0,0,201802092155
log339658029.txt,CSRepetitions-PT-02,StateSpace,-ltsminpath -its -smt ,5,0,5,3234,0,0,0,0,0,0,0,201802092155
log339658029.txt,CSRepetitions-PT-02,UpperBounds,-ltsminpath -its -smt ,18,0,18,3373,0,0,0,0,0,0,0,201802092155
log339658030.txt,DatabaseWithMutex-PT-02,CTLFireability,-ltsminpath -its -smt ,18,0,18,5924,0,0,0,0,0,0,0,201802092155
log339658030.txt,DatabaseWithMutex-PT-02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3706,0,0,0,0,0,0,0,201802092155
log339658030.txt,DatabaseWithMutex-PT-02,LTLFireability,-ltsminpath -its -smt ,18,0,18,3920,0,0,0,0,0,0,0,201802092155
log339658030.txt,DatabaseWithMutex-PT-02,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3857,0,0,0,0,0,0,0,201802092155
log339658030.txt,DatabaseWithMutex-PT-02,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3699,0,0,0,0,0,0,0,201802092155
log339658030.txt,DatabaseWithMutex-PT-02,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,4042,0,0,0,0,0,0,0,201802092155
log339658030.txt,DatabaseWithMutex-PT-02,StateSpace,-ltsminpath -its -smt ,5,0,5,2652,0,0,0,0,0,0,0,201802092155
log339658030.txt,DatabaseWithMutex-PT-02,UpperBounds,-ltsminpath -its -smt ,18,0,18,2747,0,0,0,0,0,0,0,201802092155
log339658030.txt,Dekker-PT-010,CTLCardinality,-ltsminpath -its -smt ,18,0,18,3360,0,0,0,0,0,0,0,201802092155
log339658030.txt,Dekker-PT-010,CTLFireability,-ltsminpath -its -smt ,18,0,18,3688,0,0,0,0,0,0,0,201802092155
log339658030.txt,Dekker-PT-010,LTLCardinality,-ltsminpath -its -smt ,18,0,18,4464,0,0,0,0,0,0,0,201802092155
log339658030.txt,Dekker-PT-010,LTLFireability,-ltsminpath -its -smt ,18,0,18,4405,0,0,0,0,0,0,0,201802092155
log339658030.txt,Dekker-PT-010,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4675,0,0,0,0,0,0,0,201802092155
log339658030.txt,Dekker-PT-010,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3939,0,0,0,0,0,0,0,201802092155
log339658030.txt,Dekker-PT-010,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,4123,0,0,0,0,0,0,0,201802092155
log339658030.txt,Dekker-PT-010,StateSpace,-ltsminpath -its -smt ,5,0,5,2978,0,0,0,0,0,0,0,201802092155
log339658030.txt,Dekker-PT-010,UpperBounds,-ltsminpath -its -smt ,18,0,18,3254,0,0,0,0,0,0,0,201802092155
log339658030.txt,DES-PT-00a,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,79842,0,0,0,0,0,0,0,201802092155
log339658030.txt,DES-PT-00a,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,39909,0,0,0,0,0,0,0,201802092155
log339658030.txt,DES-PT-00a,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,79239,0,0,0,0,0,0,0,201802092155
log339658030.txt,DES-PT-00a,StateSpace,-ltsminpath -its -smt ,5,0,5,37149,0,0,0,0,0,0,0,201802092155
log339658030.txt,DES-PT-00a,UpperBounds,-ltsminpath -its -smt ,18,0,18,37236,0,0,0,0,0,0,0,201802092155
log339658030.txt,Diffusion2D-PT-D05N010,CTLCardinality,-ltsminpath -its -smt ,18,0,18,4223,0,0,0,0,0,0,0,201802092155
log339658030.txt,Diffusion2D-PT-D05N010,CTLFireability,-ltsminpath -its -smt ,18,0,18,4301,0,0,0,0,0,0,0,201802092155
log339658030.txt,Diffusion2D-PT-D05N010,LTLCardinality,-ltsminpath -its -smt ,18,0,18,9460,0,0,0,0,0,0,0,201802092155
log339658030.txt,Diffusion2D-PT-D05N010,LTLFireability,-ltsminpath -its -smt ,18,0,18,5429,0,0,0,0,0,0,0,201802092155
log339658030.txt,Diffusion2D-PT-D05N010,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4273,0,0,0,0,0,0,0,201802092155
log339658030.txt,Diffusion2D-PT-D05N010,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3871,0,0,0,0,0,0,0,201802092155
log339658030.txt,Diffusion2D-PT-D05N010,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,4235,0,0,0,0,0,0,0,201802092155
log339658030.txt,Diffusion2D-PT-D05N010,StateSpace,-ltsminpath -its -smt ,5,0,5,2898,0,0,0,0,0,0,0,201802092155
log339658030.txt,Diffusion2D-PT-D05N010,UpperBounds,-ltsminpath -its -smt ,18,0,18,3330,0,0,0,0,0,0,0,201802092155
log339658030.txt,DLCshifumi-PT-2a,CTLCardinality,-ltsminpath -its -smt ,18,0,18,4648,0,0,0,0,0,0,0,201802092155
log339658030.txt,DLCshifumi-PT-2a,CTLFireability,-ltsminpath -its -smt ,18,0,18,4927,0,0,0,0,0,0,0,201802092155
log339658030.txt,DLCshifumi-PT-2a,LTLCardinality,-ltsminpath -its -smt ,18,0,18,7128,0,0,0,0,0,0,0,201802092155
log339658030.txt,DLCshifumi-PT-2a,LTLFireability,-ltsminpath -its -smt ,18,0,18,6428,0,0,0,0,0,0,0,201802092155
log339658030.txt,DLCshifumi-PT-2a,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5762,0,0,0,0,0,0,0,201802092155
log339658030.txt,DLCshifumi-PT-2a,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5447,0,0,0,0,0,0,0,201802092155
log339658030.txt,DLCshifumi-PT-2a,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,5504,0,0,0,0,0,0,0,201802092155
log339658030.txt,DLCshifumi-PT-2a,StateSpace,-ltsminpath -its -smt ,5,0,5,4419,0,0,0,0,0,0,0,201802092155
log339658030.txt,DLCshifumi-PT-2a,UpperBounds,-ltsminpath -its -smt ,18,0,18,4365,0,0,0,0,0,0,0,201802092155
log339658031.txt,DrinkVendingMachine-COL-02,CTLFireability,-ltsminpath -its -smt ,18,0,18,12766,0,0,0,0,0,0,0,201802092155
log339658031.txt,DrinkVendingMachine-COL-02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,6450,0,0,0,0,0,0,0,201802092155
log339658031.txt,DrinkVendingMachine-COL-02,LTLFireability,-ltsminpath -its -smt ,18,0,18,7618,0,0,0,0,0,0,0,201802092155
log339658031.txt,DrinkVendingMachine-COL-02,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,6895,0,0,0,0,0,0,0,201802092155
log339658031.txt,DrinkVendingMachine-COL-02,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,6087,0,0,0,0,0,0,0,201802092155
log339658031.txt,DrinkVendingMachine-COL-02,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,9729,0,0,0,0,0,0,0,201802092155
log339658031.txt,DrinkVendingMachine-COL-02,StateSpace,-ltsminpath -its -smt ,5,0,5,5827,0,0,0,0,0,0,0,201802092155
log339658031.txt,DrinkVendingMachine-COL-02,UpperBounds,-ltsminpath -its -smt ,18,0,18,5746,0,0,0,0,0,0,0,201802092155
log339658031.txt,Eratosthenes-PT-010,CTLCardinality,-ltsminpath -its -smt ,18,0,18,2940,0,0,0,0,0,0,0,201802092155
log339658031.txt,Eratosthenes-PT-010,CTLFireability,-ltsminpath -its -smt ,18,0,18,2687,0,0,0,0,0,0,0,201802092155
log339658031.txt,Eratosthenes-PT-010,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3129,0,0,0,0,0,0,0,201802092155
log339658031.txt,Eratosthenes-PT-010,LTLFireability,-ltsminpath -its -smt ,18,0,18,3110,0,0,0,0,0,0,0,201802092155
log339658031.txt,Eratosthenes-PT-010,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3338,0,0,0,0,0,0,0,201802092155
log339658031.txt,Eratosthenes-PT-010,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,2930,0,0,0,0,0,0,0,201802092155
log339658031.txt,Eratosthenes-PT-010,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,3383,0,0,0,0,0,0,0,201802092155
log339658031.txt,Eratosthenes-PT-010,StateSpace,-ltsminpath -its -smt ,5,0,5,2509,0,0,0,0,0,0,0,201802092155
log339658031.txt,Eratosthenes-PT-010,UpperBounds,-ltsminpath -its -smt ,18,0,18,2465,0,0,0,0,0,0,0,201802092155
log339658031.txt,Eratosthenes-PT-200,LTLCardinality,-ltsminpath -its -smt ,18,0,18,34754,0,0,0,0,0,0,0,201802092155
log339658031.txt,Eratosthenes-PT-200,LTLFireability,-ltsminpath -its -smt ,18,0,18,49763,0,0,0,0,0,0,0,201802092155
log339658031.txt,Eratosthenes-PT-200,StateSpace,-ltsminpath -its -smt ,5,0,5,3453,0,0,0,0,0,0,0,201802092155
log339658031.txt,Eratosthenes-PT-500,StateSpace,-ltsminpath -its -smt ,5,0,5,4454,0,0,0,0,0,0,0,201802092155
log339658031.txt,FMS-PT-002,CTLCardinality,-ltsminpath -its -smt ,18,0,18,2961,0,0,0,0,0,0,0,201802092155
log339658031.txt,FMS-PT-002,CTLFireability,-ltsminpath -its -smt ,18,0,18,3145,0,0,0,0,0,0,0,201802092155
log339658031.txt,FMS-PT-002,LTLCardinality,-ltsminpath -its -smt ,18,0,18,3360,0,0,0,0,0,0,0,201802092155
log339658031.txt,FMS-PT-002,LTLFireability,-ltsminpath -its -smt ,18,0,18,3515,0,0,0,0,0,0,0,201802092155
log339658031.txt,FMS-PT-002,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3646,0,0,0,0,0,0,0,201802092155
log339658031.txt,FMS-PT-002,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3372,0,0,0,0,0,0,0,201802092155
log339658031.txt,FMS-PT-002,ReachabilityFireability,-ltsminpath -its -smt ,20,0,20,4308,0,0,0,0,0,0,0,201802092155
log339658031.txt,FMS-PT-002,StateSpace,-ltsminpath -its -smt ,5,0,5,2775,0,0,0,0,0,0,0,201802092155
log339658031.txt,FMS-PT-002,UpperBounds,-ltsminpath -its -smt ,18,0,18,2801,0,0,0,0,0,0,0,201802092155
log339658031.txt,IBM319-PT-none,CTLCardinality,-ltsminpath -its -smt ,18,0,18,9056,0,0,0,0,0,0,0,201802092155
log339658031.txt,IBM319-PT-none,CTLFireability,-ltsminpath -its -smt ,18,0,18,9811,0,0,0,0,0,0,0,201802092155
log339658031.txt,IBM319-PT-none,LTLCardinality,-ltsminpath -its -smt ,18,0,18,14491,0,0,0,0,0,0,0,201802092155
log339658031.txt,IBM319-PT-none,LTLFireability,-ltsminpath -its -smt ,18,0,18,15188,0,0,0,0,0,0,0,201802092155
log339658031.txt,IBM319-PT-none,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5712,0,0,0,0,0,0,0,201802092155
log339658031.txt,IBM319-PT-none,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5702,0,0,0,0,0,0,0,201802092155
log339658031.txt,IBM319-PT-none,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,5642,0,0,0,0,0,0,0,201802092155
log339658031.txt,IBM319-PT-none,StateSpace,-ltsminpath -its -smt ,5,0,5,3398,0,0,0,0,0,0,0,201802092155
log339658031.txt,IBM319-PT-none,UpperBounds,-ltsminpath -its -smt ,18,0,18,3960,0,0,0,0,0,0,0,201802092155
log339658032.txt,Kanban-PT-0005,CTLCardinality,-ltsminpath -its -smt ,18,0,18,5452,0,0,0,0,0,0,0,201802092155
log339658032.txt,Kanban-PT-0005,CTLFireability,-ltsminpath -its -smt ,18,0,18,3208,0,0,0,0,0,0,0,201802092155
log339658032.txt,Kanban-PT-0005,LTLCardinality,-ltsminpath -its -smt ,18,0,18,5550,0,0,0,0,0,0,0,201802092155
log339658032.txt,Kanban-PT-0005,LTLFireability,-ltsminpath -its -smt ,18,0,18,4310,0,0,0,0,0,0,0,201802092155
log339658032.txt,Kanban-PT-0005,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,3737,0,0,0,0,0,0,0,201802092155
log339658032.txt,Kanban-PT-0005,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3582,0,0,0,0,0,0,0,201802092155
log339658032.txt,Kanban-PT-0005,ReachabilityFireability,-ltsminpath -its -smt ,21,0,21,3731,0,0,0,0,0,0,0,201802092155
log339658032.txt,Kanban-PT-0005,StateSpace,-ltsminpath -its -smt ,5,0,5,2870,0,0,0,0,0,0,0,201802092155
log339658032.txt,Kanban-PT-0005,UpperBounds,-ltsminpath -its -smt ,18,0,18,2941,0,0,0,0,0,0,0,201802092155
log339658032.txt,MAPK-PT-008,CTLCardinality,-ltsminpath -its -smt ,18,0,18,5967,0,0,0,0,0,0,0,201802092155
log339658032.txt,MAPK-PT-008,CTLFireability,-ltsminpath -its -smt ,18,0,18,5771,0,0,0,0,0,0,0,201802092155
log339658032.txt,MAPK-PT-008,LTLCardinality,-ltsminpath -its -smt ,18,0,18,17301,0,0,0,0,0,0,0,201802092155
log339658032.txt,MAPK-PT-008,LTLFireability,-ltsminpath -its -smt ,18,0,18,17189,0,0,0,0,0,0,0,201802092155
log339658032.txt,MAPK-PT-008,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5882,0,0,0,0,0,0,0,201802092155
log339658032.txt,MAPK-PT-008,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,4521,0,0,0,0,0,0,0,201802092155
log339658032.txt,MAPK-PT-008,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,5161,0,0,0,0,0,0,0,201802092155
log339658032.txt,MAPK-PT-008,StateSpace,-ltsminpath -its -smt ,5,0,5,3817,0,0,0,0,0,0,0,201802092155
log339658032.txt,MAPK-PT-008,UpperBounds,-ltsminpath -its -smt ,18,0,18,3755,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-COL-2,CTLFireability,-ltsminpath -its -smt ,18,0,18,16441,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-COL-2,LTLCardinality,-ltsminpath -its -smt ,18,0,18,29987,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-COL-2,LTLFireability,-ltsminpath -its -smt ,18,0,18,16289,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-COL-2,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,9005,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-COL-2,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,7098,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-COL-2,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,11177,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-COL-2,StateSpace,-ltsminpath -its -smt ,5,0,5,6001,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-COL-2,UpperBounds,-ltsminpath -its -smt ,18,0,18,6399,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-PT-2,CTLFireability,-ltsminpath -its -smt ,18,0,18,35406,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-PT-2,LTLCardinality,-ltsminpath -its -smt ,18,0,18,22843,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-PT-2,LTLFireability,-ltsminpath -its -smt ,18,0,18,21558,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-PT-2,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,6984,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-PT-2,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5838,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-PT-2,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,6629,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-PT-2,StateSpace,-ltsminpath -its -smt ,5,0,5,3700,0,0,0,0,0,0,0,201802092155
log339658032.txt,Peterson-PT-2,UpperBounds,-ltsminpath -its -smt ,18,0,18,4153,0,0,0,0,0,0,0,201802092155
log339658032.txt,Philosophers-COL-000005,CTLFireability,-ltsminpath -its -smt ,18,0,18,6474,0,0,0,0,0,0,0,201802092155
log339658032.txt,Philosophers-COL-000005,LTLCardinality,-ltsminpath -its -smt ,18,0,18,6199,0,0,0,0,0,0,0,201802092155
log339658032.txt,Philosophers-COL-000005,LTLFireability,-ltsminpath -its -smt ,18,0,18,6809,0,0,0,0,0,0,0,201802092155
log339658032.txt,Philosophers-COL-000005,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,5892,0,0,0,0,0,0,0,201802092155
log339658032.txt,Philosophers-COL-000005,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,5934,0,0,0,0,0,0,0,201802092155
log339658032.txt,Philosophers-COL-000005,ReachabilityFireability,-ltsminpath -its -smt ,22,0,22,7320,0,0,0,0,0,0,0,201802092155
log339658032.txt,Philosophers-COL-000005,StateSpace,-ltsminpath -its -smt ,5,0,5,5142,0,0,0,0,0,0,0,201802092155
log339658032.txt,Philosophers-COL-000005,UpperBounds,-ltsminpath -its -smt ,18,0,18,5038,0,0,0,0,0,0,0,201802092155
log339658033.txt,Raft-PT-02,CTLCardinality,-ltsminpath -its -smt ,18,0,18,5516,0,0,0,0,0,0,0,201802092155
log339658033.txt,Raft-PT-02,CTLFireability,-ltsminpath -its -smt ,18,0,18,3172,0,0,0,0,0,0,0,201802092155
log339658033.txt,Raft-PT-02,LTLCardinality,-ltsminpath -its -smt ,18,0,18,4001,0,0,0,0,0,0,0,201802092155
log339658033.txt,Raft-PT-02,LTLFireability,-ltsminpath -its -smt ,18,0,18,3969,0,0,0,0,0,0,0,201802092155
log339658033.txt,Raft-PT-02,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4052,0,0,0,0,0,0,0,201802092155
log339658033.txt,Raft-PT-02,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,4164,0,0,0,0,0,0,0,201802092155
log339658033.txt,Raft-PT-02,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,3932,0,0,0,0,0,0,0,201802092155
log339658033.txt,Raft-PT-02,StateSpace,-ltsminpath -its -smt ,5,0,5,3066,0,0,0,0,0,0,0,201802092155
log339658033.txt,Raft-PT-02,UpperBounds,-ltsminpath -its -smt ,18,0,18,3156,0,0,0,0,0,0,0,201802092155
log339658033.txt,Railroad-PT-005,CTLCardinality,-ltsminpath -its -smt ,18,0,18,3583,0,0,0,0,0,0,0,201802092155
log339658033.txt,Railroad-PT-005,CTLFireability,-ltsminpath -its -smt ,18,0,18,3864,0,0,0,0,0,0,0,201802092155
log339658033.txt,Railroad-PT-005,LTLCardinality,-ltsminpath -its -smt ,18,0,18,4486,0,0,0,0,0,0,0,201802092155
log339658033.txt,Railroad-PT-005,LTLFireability,-ltsminpath -its -smt ,18,0,18,4507,0,0,0,0,0,0,0,201802092155
log339658033.txt,Railroad-PT-005,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4169,0,0,0,0,0,0,0,201802092155
log339658033.txt,Railroad-PT-005,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,4461,0,0,0,0,0,0,0,201802092155
log339658033.txt,Railroad-PT-005,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,4288,0,0,0,0,0,0,0,201802092155
log339658033.txt,Railroad-PT-005,StateSpace,-ltsminpath -its -smt ,5,0,5,3236,0,0,0,0,0,0,0,201802092155
log339658033.txt,Railroad-PT-005,UpperBounds,-ltsminpath -its -smt ,18,0,18,3218,0,0,0,0,0,0,0,201802092155
log339658033.txt,SafeBus-COL-03,CTLFireability,-ltsminpath -its -smt ,18,0,18,11786,0,0,0,0,0,0,0,201802092155
log339658033.txt,SafeBus-COL-03,LTLCardinality,-ltsminpath -its -smt ,18,0,18,12795,0,0,0,0,0,0,0,201802092155
log339658033.txt,SafeBus-COL-03,LTLFireability,-ltsminpath -its -smt ,18,0,18,10552,0,0,0,0,0,0,0,201802092155
log339658033.txt,SafeBus-COL-03,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,8563,0,0,0,0,0,0,0,201802092155
log339658033.txt,SafeBus-COL-03,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,7430,0,0,0,0,0,0,0,201802092155
log339658033.txt,SafeBus-COL-03,ReachabilityFireability,-ltsminpath -its -smt ,19,0,19,10763,0,0,0,0,0,0,0,201802092155
log339658033.txt,SafeBus-COL-03,StateSpace,-ltsminpath -its -smt ,5,0,5,5613,0,0,0,0,0,0,0,201802092155
log339658033.txt,SafeBus-COL-03,UpperBounds,-ltsminpath -its -smt ,18,0,18,5652,0,0,0,0,0,0,0,201802092155
log339658033.txt,SwimmingPool-PT-01,CTLCardinality,-ltsminpath -its -smt ,18,0,18,11607,0,0,0,0,0,0,0,201802092155
log339658033.txt,SwimmingPool-PT-01,CTLFireability,-ltsminpath -its -smt ,18,0,18,14827,0,0,0,0,0,0,0,201802092155
log339658033.txt,SwimmingPool-PT-01,LTLCardinality,-ltsminpath -its -smt ,18,0,18,7295,0,0,0,0,0,0,0,201802092155
log339658033.txt,SwimmingPool-PT-01,LTLFireability,-ltsminpath -its -smt ,18,0,18,7931,0,0,0,0,0,0,0,201802092155
log339658033.txt,SwimmingPool-PT-01,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4813,0,0,0,0,0,0,0,201802092155
log339658033.txt,SwimmingPool-PT-01,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,4244,0,0,0,0,0,0,0,201802092155
log339658033.txt,SwimmingPool-PT-01,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,5289,0,0,0,0,0,0,0,201802092155
log339658033.txt,SwimmingPool-PT-01,StateSpace,-ltsminpath -its -smt ,5,0,5,3410,0,0,0,0,0,0,0,201802092155
log339658033.txt,SwimmingPool-PT-01,UpperBounds,-ltsminpath -its -smt ,18,0,18,3360,0,0,0,0,0,0,0,201802092155
log339658033.txt,TokenRing-COL-005,CTLFireability,-ltsminpath -its -smt ,18,0,18,8247,0,0,0,0,0,0,0,201802092155
log339658033.txt,TokenRing-COL-005,LTLCardinality,-ltsminpath -its -smt ,18,0,18,6949,0,0,0,0,0,0,0,201802092155
log339658033.txt,TokenRing-COL-005,LTLFireability,-ltsminpath -its -smt ,18,0,18,9314,0,0,0,0,0,0,0,201802092155
log339658033.txt,TokenRing-COL-005,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,6701,0,0,0,0,0,0,0,201802092155
log339658033.txt,TokenRing-COL-005,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,6379,0,0,0,0,0,0,0,201802092155
log339658033.txt,TokenRing-COL-005,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,11637,0,0,0,0,0,0,0,201802092155
log339658033.txt,TokenRing-COL-005,StateSpace,-ltsminpath -its -smt ,5,0,5,5312,0,0,0,0,0,0,0,201802092155
log339658033.txt,TokenRing-COL-005,UpperBounds,-ltsminpath -its -smt ,18,0,18,5502,0,0,0,0,0,0,0,201802092155
log339658034.txt,TokenRing-PT-005,CTLFireability,-ltsminpath -its -smt ,18,0,18,8561,0,0,16,0,0,0,0,201802092155
log339658034.txt,TokenRing-PT-005,LTLCardinality,-ltsminpath -its -smt ,18,0,18,4796,0,0,16,0,0,0,0,201802092155
log339658034.txt,TokenRing-PT-005,LTLFireability,-ltsminpath -its -smt ,18,0,18,5835,0,0,16,0,0,0,0,201802092155
log339658034.txt,TokenRing-PT-005,ReachabilityCardinality,-ltsminpath -its -smt ,18,0,18,4880,12,1,3,0,0,0,0,201802092155
log339658034.txt,TokenRing-PT-005,ReachabilityDeadlock,-ltsminpath -its -smt ,3,0,3,3774,0,0,1,0,0,0,0,201802092155
log339658034.txt,TokenRing-PT-005,ReachabilityFireability,-ltsminpath -its -smt ,18,0,18,8982,6,2,8,0,0,0,0,201802092155
log339658034.txt,TokenRing-PT-005,StateSpace,-ltsminpath -its -smt ,5,0,5,3544,0,0,3,0,0,0,0,201802092155
log339658034.txt,TokenRing-PT-005,UpperBounds,-ltsminpath -its -smt ,18,0,18,3537,0,0,16,0,0,0,0,201802092155
log339658035.txt,AirplaneLD-COL-0010,LTLCardinality,-ltsminpath ,18,0,18,19300,0,0,0,0,0,0,16,201802092155
log339658035.txt,AirplaneLD-COL-0010,ReachabilityCardinality,-ltsminpath ,18,0,18,23515,5,0,0,0,0,0,11,201802092155
log339658035.txt,AirplaneLD-COL-0010,ReachabilityDeadlock,-ltsminpath ,3,0,3,20863,0,0,0,0,0,0,1,201802092155
log339658035.txt,AirplaneLD-COL-0010,ReachabilityFireability,-ltsminpath ,18,0,18,30248,0,0,0,0,0,0,16,201802092155
log339658035.txt,AirplaneLD-PT-0010,LTLCardinality,-ltsminpath ,18,0,18,16107,0,0,0,0,0,0,16,201802092155
log339658035.txt,AirplaneLD-PT-0010,ReachabilityCardinality,-ltsminpath ,18,0,18,22222,5,0,0,0,0,0,11,201802092155
log339658035.txt,AirplaneLD-PT-0010,ReachabilityDeadlock,-ltsminpath ,3,0,3,18767,0,0,0,0,0,0,1,201802092155
log339658035.txt,AirplaneLD-PT-0010,ReachabilityFireability,-ltsminpath ,18,0,18,25949,0,0,0,0,0,0,16,201802092155
log339658035.txt,Angiogenesis-PT-01,LTLCardinality,-ltsminpath ,18,0,18,12470,0,0,0,0,0,0,16,201802092155
log339658035.txt,Angiogenesis-PT-01,LTLFireability,-ltsminpath ,18,0,18,15651,0,0,0,0,0,0,16,201802092155
log339658035.txt,Angiogenesis-PT-01,ReachabilityCardinality,-ltsminpath ,18,0,18,14542,9,0,0,0,0,0,7,201802092155
log339658035.txt,Angiogenesis-PT-01,ReachabilityDeadlock,-ltsminpath ,3,0,3,20308,0,0,0,0,0,0,1,201802092155
log339658035.txt,Angiogenesis-PT-01,ReachabilityFireability,-ltsminpath ,18,0,17,13199,6,0,0,0,0,0,10,201802092155
log339658035.txt,AutoFlight-PT-01a,LTLCardinality,-ltsminpath ,18,0,18,7635,0,0,0,0,0,0,16,201802092155
log339658035.txt,AutoFlight-PT-01a,LTLFireability,-ltsminpath ,18,0,18,7110,0,0,0,0,0,0,16,201802092155
log339658035.txt,AutoFlight-PT-01a,ReachabilityCardinality,-ltsminpath ,18,0,18,7097,5,0,0,0,0,0,11,201802092155
log339658035.txt,AutoFlight-PT-01a,ReachabilityDeadlock,-ltsminpath ,3,0,3,5444,0,0,0,0,0,0,1,201802092155
log339658035.txt,AutoFlight-PT-01a,ReachabilityFireability,-ltsminpath ,18,0,18,5131,12,0,0,0,0,0,4,201802092155
log339658035.txt,BridgeAndVehicles-COL-V04P05N02,LTLCardinality,-ltsminpath ,18,0,18,15628,0,0,0,0,0,0,16,201802092155
log339658035.txt,BridgeAndVehicles-COL-V04P05N02,LTLFireability,-ltsminpath ,18,0,18,14931,0,0,0,0,0,0,16,201802092155
